0.000000,1.868000,2.215000,2.561000,2.857000,3.280000,3.997000,4.653000,5.168000,5.816000,6.726000,7.760000
1.000000,1.658000,1.870000,2.100000,2.447000,2.692000,2.930000,3.748000,4.033000,4.680000,4.652000,6.313000
2.000000,2.481000,3.130000,3.734000,4.293000,4.887000,5.457000,6.450000,7.458000,8.514000,9.664000,9.538000
3.000000,1.829000,2.107000,2.564000,3.086000,3.309000,4.122000,4.894000,5.386000,6.238000,7.098000,7.880000
4.000000,2.157000,2.566000,2.938000,3.473000,4.235000,4.722000,5.440000,6.122000,7.387000,7.678000,9.272000
5.000000,1.757000,1.930000,2.265000,2.564000,3.003000,3.653000,3.850000,4.496000,4.684000,5.741000,6.545000
6.000000,1.748000,2.127000,2.241000,2.527000,3.149000,3.437000,4.063000,4.763000,5.645000,5.797000,6.907000
7.000000,1.985000,2.251000,2.712000,2.857000,3.395000,4.029000,4.385000,5.028000,5.686000,6.033000,7.280000
8.000000,2.071000,2.292000,2.552000,2.845000,3.282000,3.542000,4.049000,4.450000,4.829000,5.339000,5.867000
9.000000,1.520000,1.730000,1.696000,2.118000,2.251000,2.768000,2.966000,3.135000,3.525000,4.421000,5.038000
10.000000,1.339000,1.460000,1.570000,1.650000,1.790000,2.030000,2.355000,2.542000,2.775000,3.179000,3.840000
11.000000,1.606000,1.886000,1.902000,2.106000,2.545000,3.041000,2.972000,3.439000,4.077000,4.591000,4.998000
12.000000,1.606000,2.027000,2.179000,2.577000,2.983000,3.148000,3.608000,4.357000,4.790000,5.748000,6.512000
13.000000,2.036000,2.331000,2.567000,3.159000,3.745000,4.370000,4.731000,5.911000,6.352000,6.787000,8.302000
14.000000,1.776000,1.854000,2.165000,2.251000,2.552000,3.151000,3.422000,3.644000,4.244000,4.754000,5.357000
15.000000,1.835000,2.110000,2.337000,2.544000,2.937000,3.222000,3.902000,4.247000,4.841000,5.580000,6.614000
16.000000,1.472000,1.569000,1.842000,1.934000,2.154000,2.505000,2.978000,3.085000,3.901000,3.877000,4.326000
17.000000,1.513000,1.727000,1.962000,2.157000,2.588000,2.991000,3.360000,3.937000,4.293000,5.223000,5.428000
18.000000,1.420000,1.543000,1.631000,1.849000,1.961000,2.172000,2.649000,2.883000,3.537000,4.016000,4.287000
19.000000,1.466000,1.504000,1.733000,2.040000,2.172000,2.773000,2.838000,3.548000,3.880000,4.655000,5.149000
20.000000,1.897000,2.087000,2.562000,2.996000,3.390000,3.989000,4.142000,5.345000,5.941000,6.629000,7.768000
21.000000,1.679000,2.036000,2.170000,2.456000,3.011000,3.233000,3.789000,4.543000,4.913000,6.260000,6.687000
22.000000,1.168000,1.285000,1.275000,1.433000,1.478000,1.576000,1.597000,2.030000,2.252000,2.274000,2.779000
23.000000,2.227000,2.546000,3.181000,3.509000,4.028000,4.682000,5.207000,5.979000,7.156000,7.368000,8.846000
24.000000,1.546000,1.668000,1.796000,2.086000,2.304000,2.386000,2.712000,2.901000,3.235000,3.516000,3.996000
25.000000,1.858000,2.087000,2.295000,2.546000,2.834000,3.394000,3.594000,4.103000,4.152000,4.964000,5.363000
26.000000,1.979000,2.182000,2.519000,2.761000,3.356000,3.514000,3.640000,4.188000,4.866000,5.286000,5.437000
27.000000,1.280000,1.338000,1.375000,1.561000,1.684000,1.805000,1.903000,1.923000,2.160000,2.611000,2.603000
28.000000,2.020000,2.243000,2.520000,2.903000,3.141000,3.539000,4.066000,4.331000,4.888000,5.254000,5.824000
29.000000,1.721000,2.004000,2.203000,2.433000,2.782000,3.157000,3.573000,3.612000,4.073000,4.867000,5.399000
30.000000,1.622000,1.870000,2.030000,2.424000,2.657000,3.253000,3.284000,4.168000,4.373000,4.789000,5.385000
31.000000,1.529000,1.791000,1.930000,2.252000,2.641000,2.887000,3.118000,3.534000,4.403000,4.927000,5.473000
32.000000,2.196000,2.612000,2.968000,3.496000,4.011000,4.721000,5.574000,6.427000,7.195000,8.170000,9.231000
33.000000,2.528000,2.945000,3.701000,4.498000,4.706000,5.641000,6.475000,7.508000,8.388000,9.096000,10.018000
34.000000,2.586000,2.930000,3.653000,4.126000,4.515000,5.290000,6.347000,6.916000,8.311000,9.255000,10.389000
35.000000,1.369000,1.484000,1.507000,1.757000,1.916000,1.982000,2.180000,2.302000,2.754000,2.913000,3.101000
36.000000,2.118000,2.664000,2.982000,3.570000,4.126000,4.690000,5.315000,5.845000,7.015000,7.829000,8.437000
37.000000,1.149000,1.235000,1.293000,1.410000,1.618000,1.648000,1.850000,1.784000,2.164000,2.530000,2.931000
38.000000,1.179000,1.246000,1.349000,1.471000,1.495000,1.903000,1.854000,2.047000,2.457000,2.711000,2.840000
39.000000,2.528000,2.673000,3.321000,3.780000,4.610000,5.136000,6.371000,6.965000,7.600000,8.952000,10.060000
40.000000,1.954000,2.348000,2.899000,3.353000,3.913000,4.506000,5.179000,5.553000,6.512000,7.612000,8.584000
41.000000,1.878000,2.247000,2.731000,3.069000,3.610000,4.334000,4.505000,5.468000,6.295000,6.853000,8.261000
42.000000,1.753000,1.972000,2.267000,2.835000,3.027000,3.555000,4.236000,4.802000,5.166000,6.334000,6.967000
43.000000,2.070000,2.378000,2.845000,3.425000,3.855000,4.593000,4.959000,5.849000,6.864000,7.499000,8.172000
44.000000,2.069000,2.426000,2.839000,3.400000,3.698000,4.273000,5.350000,5.728000,6.510000,7.329000,7.940000
45.000000,2.097000,2.601000,2.785000,3.382000,4.345000,4.807000,5.598000,6.050000,7.164000,8.040000,8.987000
46.000000,1.620000,1.863000,2.289000,2.547000,2.846000,3.257000,3.895000,4.629000,4.674000,6.012000,6.802000
47.000000,2.012000,2.432000,2.728000,3.327000,3.863000,4.468000,4.937000,5.511000,6.581000,7.179000,8.086000
48.000000,1.346000,1.404000,1.530000,1.798000,2.133000,2.162000,2.563000,2.728000,3.312000,3.424000,4.146000
49.000000,1.168000,1.214000,1.245000,1.347000,1.475000,1.502000,1.812000,1.645000,1.951000,1.897000,2.107000
50.000000,1.414000,1.438000,1.590000,1.645000,1.876000,2.125000,2.404000,2.705000,2.629000,3.120000,3.338000
51.000000,1.171000,1.201000,1.301000,1.290000,1.511000,1.496000,1.524000,1.715000,1.789000,2.067000,2.195000
52.000000,2.030000,2.221000,2.799000,3.241000,3.694000,4.327000,4.724000,5.854000,6.766000,7.699000,8.185000
53.000000,1.498000,1.688000,1.982000,2.379000,2.448000,2.693000,3.550000,3.614000,4.348000,4.642000,5.718000
54.000000,1.155000,1.231000,1.366000,1.459000,1.502000,1.741000,1.880000,2.041000,2.088000,2.693000,2.932000
55.000000,1.099000,1.109000,1.131000,1.204000,1.177000,1.260000,1.285000,1.385000,1.481000,1.520000,1.703000
56.000000,1.210000,1.265000,1.399000,1.475000,1.638000,1.697000,1.862000,2.066000,2.182000,2.841000,2.993000
57.000000,1.299000,1.344000,1.454000,1.631000,1.876000,1.936000,2.299000,2.622000,2.875000,3.124000,3.792000
58.000000,1.138000,1.190000,1.312000,1.314000,1.390000,1.761000,1.639000,1.923000,2.236000,2.367000,2.523000
59.000000,1.203000,1.269000,1.486000,1.515000,1.658000,1.838000,1.838000,2.110000,2.389000,2.660000,2.916000
60.000000,1.268000,1.371000,1.470000,1.443000,1.745000,1.920000,1.970000,2.224000,2.540000,2.900000,3.151000
61.000000,1.150000,1.150000,1.267000,1.326000,1.395000,1.589000,1.627000,1.815000,1.968000,1.985000,2.239000
