0.000000,1.786000,2.055000,2.228000,2.933000,3.000000,4.535000,4.890000,6.796000,7.764000,9.251000,11.964000
1.000000,1.738000,2.002000,2.290000,2.595000,3.115000,3.423000,4.466000,5.220000,5.739000,7.785000,10.792000
2.000000,3.019000,3.816000,4.372000,6.010000,7.286000,9.738000,11.353000,14.051000,16.002000,20.379000,22.661000
3.000000,1.421000,1.634000,1.812000,1.862000,2.300000,2.769000,3.141000,3.809000,4.665000,5.617000,7.082000
4.000000,2.027000,2.694000,3.362000,4.000000,4.864000,5.912000,5.946000,8.198000,10.854000,13.475000,16.227000
5.000000,1.943000,2.116000,2.376000,2.925000,3.207000,4.274000,4.500000,6.240000,7.560000,8.495000,10.546000
6.000000,1.529000,1.745000,1.797000,1.951000,2.294000,2.636000,2.871000,3.460000,3.938000,4.356000,4.916000
7.000000,1.516000,1.576000,1.755000,1.802000,1.963000,2.452000,2.648000,3.036000,3.498000,4.209000,4.674000
8.000000,1.667000,2.042000,2.236000,2.587000,2.780000,3.692000,4.325000,4.622000,6.586000,8.088000,9.289000
9.000000,1.365000,1.529000,1.609000,1.999000,2.195000,2.757000,2.929000,4.029000,4.656000,5.714000,6.089000
10.000000,2.016000,2.306000,2.820000,3.387000,3.920000,5.014000,6.783000,8.465000,10.473000,12.651000,15.427000
11.000000,2.314000,2.736000,3.330000,4.244000,4.926000,6.444000,7.837000,9.002000,12.506000,15.804000,17.027000
12.000000,3.053000,3.702000,5.161000,6.092000,8.438000,9.954000,12.109000,14.751000,18.661000,22.042000,24.946000
13.000000,2.178000,2.529000,2.976000,4.111000,4.679000,7.134000,7.541000,9.021000,12.452000,17.140000,19.011000
14.000000,3.748000,5.262000,5.983000,7.512000,9.823000,12.448000,15.168000,17.945000,22.290000,25.234000,28.352000
15.000000,3.142000,4.095000,5.044000,6.695000,7.688000,9.209000,11.455000,13.878000,19.223000,21.202000,24.925000
16.000000,1.614000,1.857000,2.242000,2.604000,3.526000,4.243000,5.401000,6.271000,8.808000,9.419000,12.535000
17.000000,2.318000,2.722000,3.195000,4.243000,4.811000,6.463000,7.314000,8.714000,12.342000,13.628000,17.130000
18.000000,2.446000,3.122000,3.932000,4.878000,6.206000,7.772000,9.422000,12.352000,13.927000,17.970000,20.345000
19.000000,2.175000,2.423000,3.289000,4.069000,5.542000,6.425000,7.914000,10.273000,14.056000,15.382000,18.733000
20.000000,2.193000,2.521000,3.208000,4.337000,5.444000,6.606000,8.651000,10.290000,12.747000,15.468000,18.010000
21.000000,2.261000,2.668000,3.638000,4.481000,5.222000,6.717000,8.755000,11.365000,11.384000,16.207000,20.502000
22.000000,1.883000,2.410000,2.780000,3.527000,4.383000,5.786000,6.610000,8.537000,11.068000,12.235000,15.103000
23.000000,2.877000,3.511000,4.057000,6.014000,6.967000,8.591000,11.110000,13.639000,17.079000,19.515000,23.351000
24.000000,3.801000,5.138000,6.852000,7.680000,10.009000,12.594000,15.201000,18.116000,21.890000,26.453000,28.801000
25.000000,2.864000,3.440000,4.364000,5.382000,6.821000,8.398000,10.066000,13.262000,15.334000,17.092000,22.499000
26.000000,1.536000,1.826000,2.101000,2.209000,2.943000,3.564000,4.255000,4.896000,6.272000,7.943000,9.014000
27.000000,1.798000,2.111000,2.369000,2.697000,3.002000,3.724000,4.043000,5.230000,5.476000,6.722000,8.003000
28.000000,1.365000,1.485000,1.607000,1.733000,1.958000,2.307000,2.457000,2.871000,3.584000,4.121000,4.446000
29.000000,1.764000,2.068000,2.119000,2.538000,2.679000,3.192000,3.300000,4.127000,4.504000,5.252000,5.474000
30.000000,1.566000,1.720000,2.006000,2.140000,2.472000,2.923000,3.216000,4.114000,4.430000,5.120000,6.540000
31.000000,1.745000,1.950000,2.374000,2.485000,2.880000,3.684000,4.256000,4.710000,6.434000,7.173000,8.771000
32.000000,1.774000,2.057000,2.293000,3.061000,3.247000,3.636000,4.535000,5.073000,6.077000,7.098000,9.086000
33.000000,1.619000,1.960000,2.117000,2.331000,2.632000,3.341000,3.959000,4.089000,5.175000,5.921000,7.217000
34.000000,1.281000,1.447000,1.509000,1.638000,1.838000,1.994000,2.353000,2.553000,3.082000,3.650000,3.632000
35.000000,2.168000,2.571000,2.941000,3.564000,3.971000,4.219000,5.272000,6.241000,7.358000,9.119000,10.897000
36.000000,1.375000,1.477000,1.532000,1.813000,1.929000,1.994000,2.244000,2.484000,3.347000,3.268000,3.686000
37.000000,2.112000,2.523000,2.803000,4.112000,5.048000,5.685000,7.450000,9.465000,11.724000,13.651000,15.061000
38.000000,1.513000,1.721000,1.942000,2.251000,2.559000,2.969000,4.011000,4.487000,5.329000,6.638000,7.892000
39.000000,2.594000,3.260000,4.242000,4.963000,7.019000,8.172000,10.868000,12.561000,14.995000,20.169000,21.921000
40.000000,1.837000,2.018000,2.448000,2.741000,3.323000,3.689000,4.266000,5.087000,6.083000,7.668000,9.997000
41.000000,1.447000,1.564000,1.776000,2.158000,2.578000,2.600000,3.262000,3.810000,4.745000,5.334000,7.732000
42.000000,1.382000,1.443000,1.586000,1.720000,2.211000,2.628000,2.689000,3.342000,5.104000,4.979000,6.008000
43.000000,1.393000,1.541000,1.765000,1.897000,2.449000,2.739000,3.412000,3.643000,4.867000,6.391000,7.597000
44.000000,1.782000,2.165000,2.320000,2.937000,3.585000,4.594000,4.697000,5.330000,7.786000,9.092000,11.879000
45.000000,1.703000,2.165000,2.659000,3.235000,4.067000,4.948000,5.475000,6.951000,8.908000,10.357000,14.231000
46.000000,1.307000,1.421000,1.636000,1.881000,2.482000,2.348000,3.176000,3.483000,5.128000,6.064000,6.319000
47.000000,1.388000,1.542000,1.622000,1.994000,2.109000,2.372000,2.459000,3.470000,4.195000,4.710000,5.112000
48.000000,1.277000,1.348000,1.508000,1.609000,1.780000,2.033000,2.134000,2.989000,2.872000,4.056000,4.916000
49.000000,3.228000,4.081000,5.316000,6.452000,8.286000,10.196000,13.092000,15.769000,19.510000,21.326000,27.694000
50.000000,1.822000,2.032000,2.499000,3.342000,3.976000,4.556000,5.650000,7.717000,9.274000,11.419000,13.146000
51.000000,2.749000,3.067000,3.845000,5.119000,5.959000,8.073000,9.369000,12.429000,13.538000,16.569000,19.495000
52.000000,1.206000,1.197000,1.268000,1.370000,1.429000,1.446000,1.534000,2.030000,2.493000,2.788000,2.855000
53.000000,3.367000,4.072000,5.374000,6.441000,8.289000,10.741000,12.675000,15.792000,17.847000,21.944000,26.027000
54.000000,2.182000,2.578000,2.985000,3.808000,4.449000,6.246000,7.548000,9.114000,11.174000,13.216000,15.622000
55.000000,1.388000,1.598000,1.941000,2.059000,3.004000,2.840000,3.330000,3.731000,4.475000,6.201000,7.375000
56.000000,1.359000,1.485000,1.628000,1.982000,2.339000,2.812000,3.355000,4.210000,4.717000,5.254000,6.859000
57.000000,1.269000,1.301000,1.353000,1.536000,1.656000,1.742000,1.756000,2.240000,2.540000,3.411000,3.143000
58.000000,1.449000,1.661000,1.983000,2.010000,2.507000,3.176000,2.949000,4.383000,4.882000,6.295000,8.343000
59.000000,3.296000,4.184000,5.453000,6.555000,8.779000,11.030000,12.469000,15.809000,19.832000,22.359000,26.908000
60.000000,1.255000,1.378000,1.592000,1.785000,1.811000,2.162000,2.868000,3.503000,4.375000,5.307000,5.572000
61.000000,2.849000,3.946000,4.614000,5.776000,7.847000,9.532000,11.078000,13.824000,18.189000,21.301000,24.583000
62.000000,1.290000,1.359000,1.490000,1.618000,1.796000,1.929000,2.453000,2.949000,3.159000,3.615000,4.041000
63.000000,1.454000,1.532000,1.757000,1.892000,1.932000,2.140000,2.370000,2.889000,2.999000,3.598000,4.583000
64.000000,1.849000,2.325000,2.387000,2.758000,3.430000,3.694000,5.487000,5.648000,8.048000,9.632000,11.314000
65.000000,1.474000,1.548000,1.669000,1.837000,1.975000,2.235000,2.390000,2.739000,3.087000,3.470000,4.013000
66.000000,1.135000,1.165000,1.231000,1.194000,1.273000,1.322000,1.370000,1.483000,1.518000,1.607000,1.756000
67.000000,1.398000,1.472000,1.584000,1.728000,1.809000,1.947000,2.170000,2.293000,2.777000,3.111000,3.682000
68.000000,1.102000,1.140000,1.172000,1.226000,1.311000,1.456000,1.419000,1.476000,1.581000,1.740000,1.986000
69.000000,1.557000,1.726000,1.852000,2.194000,2.302000,2.625000,3.206000,3.769000,4.399000,3.992000,5.922000
70.000000,1.141000,1.181000,1.205000,1.273000,1.367000,1.405000,1.498000,1.835000,1.894000,2.093000,2.691000
71.000000,1.540000,1.630000,1.902000,2.014000,2.303000,2.398000,2.917000,3.506000,3.557000,4.495000,5.176000
72.000000,1.365000,1.432000,1.518000,1.702000,1.846000,1.979000,2.234000,2.214000,2.665000,2.745000,3.194000
73.000000,1.635000,1.699000,1.969000,2.321000,2.829000,3.119000,3.740000,4.012000,4.664000,5.627000,7.777000
74.000000,1.466000,1.562000,1.685000,1.762000,2.006000,2.140000,2.275000,2.544000,3.602000,3.726000,4.758000
75.000000,1.535000,1.544000,1.705000,2.101000,2.397000,2.495000,3.186000,3.303000,4.144000,4.618000,6.060000
76.000000,1.584000,1.722000,2.062000,2.307000,2.847000,3.133000,3.440000,4.377000,5.605000,6.502000,7.501000
77.000000,1.882000,2.285000,2.373000,3.061000,3.857000,4.030000,5.145000,6.527000,8.564000,11.303000,13.132000
78.000000,1.404000,1.545000,1.708000,1.809000,2.041000,2.159000,2.661000,2.886000,3.293000,4.062000,4.454000
79.000000,2.068000,2.349000,2.767000,2.901000,3.498000,4.139000,5.041000,6.072000,7.116000,8.054000,9.899000
80.000000,1.224000,1.302000,1.320000,1.369000,1.471000,1.541000,1.512000,1.663000,1.769000,1.763000,2.101000
81.000000,1.454000,1.493000,1.655000,1.799000,1.905000,2.066000,2.445000,2.718000,3.053000,2.983000,3.861000
82.000000,1.108000,1.123000,1.168000,1.156000,1.202000,1.231000,1.274000,1.414000,1.335000,1.425000,1.398000
83.000000,1.158000,1.185000,1.222000,1.399000,1.392000,1.512000,1.605000,1.878000,2.117000,1.969000,2.438000
84.000000,1.405000,1.602000,1.732000,1.950000,2.106000,2.357000,2.794000,3.362000,3.903000,4.849000,5.969000
85.000000,1.314000,1.372000,1.492000,1.539000,1.574000,1.872000,1.844000,2.433000,2.288000,2.721000,3.058000
86.000000,1.481000,1.685000,1.780000,1.955000,2.158000,2.325000,2.857000,2.751000,3.630000,3.513000,4.141000
